file_info,news_id,short_text,total_count,dod_web_path,stock_name,title,file_type,date_time,long_text,stock_code,file_link,auditor
7MB,9374995,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HINSANG GROUP,Annual Report 2019/2020,PDF,30/07/2020 06:03,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",06893,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0730/2020073000009.pdf,"('HLB Hodgson Impey Cheng Limited',)"
4MB,9374993,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HK CHAOSHANG GP,ANNUAL REPORT 2020,PDF,30/07/2020 06:03,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02322,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0730/2020073000007.pdf,"('Lau & Au Yeung C.P.A. Limited',)"
2MB,9374673,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,TSUI WAH HLDG,ANNUAL REPORT 2020,PDF,29/07/2020 21:14,Financial Statements/ESG Information - [Annual Report],01314,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072901162.pdf,"('Ernst & Young',)"
2MB,9374661,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CH INV FIN GP,Annual Report 2019/2020,PDF,29/07/2020 21:01,Financial Statements/ESG Information - [Annual Report],01226,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072901150.pdf,"('Elite Partners CPA Limited',)"
17MB,9374617,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,VICTORY CITY,ANNUAL REPORT 2020,PDF,29/07/2020 20:16,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00539,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072901106.pdf,"('Deloitte Touche Tohmatsu',)"
13MB,9374447,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,AFFLUENTPARTNER,Annual Report 2020,PDF,29/07/2020 19:11,Financial Statements/ESG Information - [Annual Report],01466,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900936.pdf,"('Moore Stephens CPA Limited',)"
2MB,9374389,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HK CHINESE LTD,2019/2020 ANNUAL REPORT,PDF,29/07/2020 18:39,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00655,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900878.pdf,"('Ernst & Young',)"
7MB,9374347,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,YUANHENG GAS,ANNUAL REPORT 2020,PDF,29/07/2020 18:26,Financial Statements/ESG Information - [Annual Report],00332,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900836.pdf,"('Deloitte Touche Tohmatsu',)"
1MB,9374332,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,RELIANCE GLO HL,ANNUAL REPORT 2019/2020,PDF,29/07/2020 18:20,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00723,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900821.pdf,"('Crowe (HK) CPA Limited',)"
2MB,9374273,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,LIPPO CHINA RES,2019/2020 Annual Report,PDF,29/07/2020 18:01,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00156,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900762.pdf,"('Ernst & Young',)"
1MB,9374191,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SILVER TIDE,ANNUAL REPORT 2020,PDF,29/07/2020 17:31,Financial Statements/ESG Information - [Annual Report],01943,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900680.pdf,"('Ernst & Young',)"
2MB,9374183,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SIBERIAN MINING,Annual Report 2020,PDF,29/07/2020 17:30,Financial Statements/ESG Information - [Annual Report],01142,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900672.pdf,"('JH CPA Alliance Limited',)"
950KB,9374161,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,DAISHOMICROLINE,ANNUAL REPORT 2019-2020,PDF,29/07/2020 17:25,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00567,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900650.pdf,"('Mazars CPA Limited',)"
9MB,9374157,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HAO TIAN INTL,ANNUAL REPORT 2019/20,PDF,29/07/2020 17:24,Financial Statements/ESG Information - [Annual Report],01341,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900646.pdf,"('BDO Limited',)"
6MB,9374147,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,TUNGTEX (HOLD),ANNUAL REPORT 2020,PDF,29/07/2020 17:22,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00518,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900636.pdf,"('D & PARTNERS CPA lIMITED',)"
5MB,9374138,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,MAN SANG INT'L,ANNUAL REPORT 2020,PDF,29/07/2020 17:20,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00938,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900627.pdf,"('SHINEWING (HK) CPA Limited',)"
12MB,9374098,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HAO TIAN DEV,Annual Report 2019/20,PDF,29/07/2020 17:14,Financial Statements/ESG Information - [Annual Report],00474,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900587.pdf,"('BDO Limited',)"
3MB,9374046,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,LIPPO,2019/2020 Annual Report,PDF,29/07/2020 17:06,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00226,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900535.pdf,"('Ernst & Young',)"
8MB,9374044,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,TAUNG GOLD,ANNUAL REPORT 2020,PDF,29/07/2020 17:05,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00621,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900533.pdf,"('Deloitte Touche Tohmatsu',)"
12MB,9374018,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,STERLING GP,ANNUAL REPORT 2020,PDF,29/07/2020 17:02,Financial Statements/ESG Information - [Annual Report],01825,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900507.pdf,"('BDO Limited',)"
5MB,9374016,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,VEEKO INT'L,ANNUAL REPORT 2020,PDF,29/07/2020 17:02,Financial Statements/ESG Information - [Annual Report],01173,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900505.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9374010,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ALPHA PRO HLDGS,Annual Report 2020,PDF,29/07/2020 17:01,Financial Statements/ESG Information - [Annual Report],00948,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900499.pdf,"('Crowe (HK) CPA Limited',)"
11MB,9374008,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHUANG'S INT'L,2020 ANNUAL REPORT,PDF,29/07/2020 17:01,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00367,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900497.pdf,"('PricewaterhouseCoopers',)"
2MB,9373986,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,OP FINANCIAL,Annual Report 2019/2020,PDF,29/07/2020 16:56,Financial Statements/ESG Information - [Annual Report],01140,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900475.pdf,"('PricewaterhouseCoopers',)"
3MB,9373929,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SNACK EMPIRE,Annual Report 2020,PDF,29/07/2020 16:45,Financial Statements/ESG Information - [Annual Report],01843,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900418.pdf,"('PricewaterhouseCoopers',)"
5MB,9373919,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,DL HOLDINGS GP,ANNUAL REPORT 2019/2020,PDF,29/07/2020 16:42,Financial Statements/ESG Information - [Annual Report],01709,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900408.pdf,"('Grant Thornton Hong Kong Limited',)"
12MB,9373901,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,BORTEX GLOBAL,ANNUAL REPORT 2020,PDF,29/07/2020 16:40,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",08118,https://www1.hkexnews.hk/listedco/listconews/gem/2020/0729/2020072900390.pdf,"('HLB Hodgson Impey Cheng Limited',)"
4MB,9373899,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,COASTAL GL,ANNUAL REPORT 2019/2020,PDF,29/07/2020 16:39,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01124,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900388.pdf,"('BDO Limited',)"
3MB,9373893,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HANG YICK HLDGS,Annual Report 2020,PDF,29/07/2020 16:37,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01894,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900382.pdf,"('Deloitte Touche Tohmatsu',)"
9MB,9373859,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,AUSUPREME,ANNUAL REPORT 2019-2020,PDF,29/07/2020 16:33,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02031,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900350.pdf,"('WELLINK CPA Limited',)"
6MB,9373857,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,STYLAND HOLD,Annual Report 2019/2020,PDF,29/07/2020 16:33,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00211,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900348.pdf,"('Grant Thornton Hong Kong Limited',)"
2MB,9373849,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINA PPT INV,ANNUAL REPORT 2020,PDF,29/07/2020 16:32,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00736,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900342.pdf,"('CHENG & CHENG LIMITED',)"
6MB,9373805,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CH DYNAMICS,Annual Report 2020,PDF,29/07/2020 16:29,Financial Statements/ESG Information - [Annual Report],00476,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900320.pdf,"('BDO Limited',)"
2MB,9373775,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,AV CONCEPT HOLD,ANNUAL REPORT 2020,PDF,29/07/2020 16:02,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00595,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900292.pdf,"('Ernst & Young',)"
2MB,9373608,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SANG HING HLDGS,ANNUAL REPORT 2020,PDF,29/07/2020 12:00,Financial Statements/ESG Information - [Annual Report],01472,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0729/2020072900155.pdf,"('HLB Hodgson Impey Cheng Limited',)"
4MB,9373376,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,NEW CENTURY GP,Annual Report 2020,PDF,28/07/2020 22:30,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00234,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072801178.pdf,"('Ernst & Young',)"
6MB,9373068,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ICO GROUP,ANNUAL REPORT 2019/20,PDF,28/07/2020 19:06,Financial Statements/ESG Information - [Annual Report],01460,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800870.pdf,"('Crowe (HK) CPA Limited',)"
6MB,9373034,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,NATIONAL ELEC H,Annual Report 2020,PDF,28/07/2020 18:53,Financial Statements/ESG Information - [Annual Report],00213,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800836.pdf,"('HLB Hodgson Impey Cheng Limited',)"
2MB,9373006,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,ALI PICTURES,Annual Report 2019/20,PDF,28/07/2020 18:40,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01060,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800808.pdf,"('PricewaterhouseCoopers',)"
5MB,9372716,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,PYI CORP,2020 ANNUAL REPORT,PDF,28/07/2020 17:09,Financial Statements/ESG Information - [Annual Report],00498,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800527.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9372702,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ASIA COMM HOLD,ANNUAL REPORT 2020,PDF,28/07/2020 17:06,Financial Statements/ESG Information - [Annual Report],00104,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800513.pdf,"('Crowe (HK) CPA Limited',)"
9MB,9372663,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,KARRIE INT'L,Annual Report 2019/2020,PDF,28/07/2020 16:56,Financial Statements/ESG Information - [Annual Report],01050,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800475.pdf,"('KPMG',)"
6MB,9372661,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,TIANDA PHARMA,ANNUAL REPORT 2020,PDF,28/07/2020 16:53,Financial Statements/ESG Information - [Annual Report],00455,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800473.pdf,"('Ernst & Young',)"
6MB,9372648,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,IBO TECH,ANNUAL REPORT FOR THE YEAR ENDED 31 MARCH 2020,PDF,28/07/2020 16:48,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02708,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800460.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9372642,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CHINA TANGSHANG,Annual Report 2020,PDF,28/07/2020 16:45,Financial Statements/ESG Information - [Annual Report],00674,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800454.pdf,"('BDo limited',)"
2MB,9372634,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,RYKADAN CAPITAL,Annual Report 2020,PDF,28/07/2020 16:42,Financial Statements/ESG Information - [Annual Report],02288,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800446.pdf,"('PricewaterhouseCoopers',)"
2MB,9372530,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,ELEGANCEOPTICAL,Annual Report 2019/2020,PDF,28/07/2020 16:35,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00907,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800342.pdf,"('CCTH CPA Limited',)"
2MB,9372480,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ZHAOBANGJI PPT,Annual Report 2020,PDF,28/07/2020 16:32,Financial Statements/ESG Information - [Annual Report],01660,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0728/2020072800292.pdf,"('RSM Hong Kong',)"
